"Date","WM2NS"
2020-09-14,18612
2020-09-15,18612
2020-09-16,18612
2020-09-17,18612
2020-09-18,18612
2020-09-19,18612
2020-09-20,18612
2020-09-21,18564.3
2020-09-22,18564.3
2020-09-23,18564.3
2020-09-24,18564.3
2020-09-25,18564.3
2020-09-26,18564.3
2020-09-27,18564.3
2020-09-28,18501.7
2020-09-29,18501.7
2020-09-30,18501.7
2020-10-01,18501.7
2020-10-02,18501.7
2020-10-03,18501.7
2020-10-04,18501.7
2020-10-05,18645.4
2020-10-06,18645.4
2020-10-07,18645.4
2020-10-08,18645.4
2020-10-09,18645.4
2020-10-10,18645.4
2020-10-11,18645.4
2020-10-12,18657.7
2020-10-13,18657.7
2020-10-14,18657.7
2020-10-15,18657.7
2020-10-16,18657.7
2020-10-17,18657.7
2020-10-18,18657.7
2020-10-19,18713.2
2020-10-20,18713.2
2020-10-21,18713.2
2020-10-22,18713.2
2020-10-23,18713.2
2020-10-24,18713.2
2020-10-25,18713.2
2020-10-26,18650.9
2020-10-27,18650.9
2020-10-28,18650.9
2020-10-29,18650.9
2020-10-30,18650.9
2020-10-31,18650.9
2020-11-01,18650.9
2020-11-02,18838.4
2020-11-03,18838.4
2020-11-04,18838.4
2020-11-05,18838.4
2020-11-06,18838.4
2020-11-07,18838.4
2020-11-08,18838.4
2020-11-09,18918.4
2020-11-10,18918.4
2020-11-11,18918.4
2020-11-12,18918.4
2020-11-13,18918.4
2020-11-14,18918.4
2020-11-15,18918.4
2020-11-16,19001.2
2020-11-17,19001.2
2020-11-18,19001.2
2020-11-19,19001.2
2020-11-20,19001.2
2020-11-21,19001.2
2020-11-22,19001.2
2020-11-23,18975.9
2020-11-24,18975.9
2020-11-25,18975.9
2020-11-26,18975.9
2020-11-27,18975.9
2020-11-28,18975.9
2020-11-29,18975.9
2020-11-30,19055.7
2020-12-01,19055.7
2020-12-02,19055.7
2020-12-03,19055.7
2020-12-04,19055.7
2020-12-05,19055.7
2020-12-06,19055.7
2020-12-07,19161.4
2020-12-08,19161.4
2020-12-09,19161.4
2020-12-10,19161.4
2020-12-11,19161.4
2020-12-12,19161.4
2020-12-13,19161.4
2020-12-14,19210.5
2020-12-15,19210.5
2020-12-16,19210.5
2020-12-17,19210.5
2020-12-18,19210.5
2020-12-19,19210.5
2020-12-20,19210.5
2020-12-21,19263.7
2020-12-22,19263.7
2020-12-23,19263.7
2020-12-24,19263.7
2020-12-25,19263.7
2020-12-26,19263.7
2020-12-27,19263.7
2020-12-28,19294.8
2020-12-29,19294.8
2020-12-30,19294.8
2020-12-31,19294.8
2021-01-01,19294.8
2021-01-02,19294.8
2021-01-03,19294.8
2021-01-04,19365.4
2021-01-05,19365.4
2021-01-06,19365.4
2021-01-07,19365.4
2021-01-08,19365.4
2021-01-09,19365.4
2021-01-10,19365.4
2021-01-11,19426.4
2021-01-12,19426.4
2021-01-13,19426.4
2021-01-14,19426.4
2021-01-15,19426.4
2021-01-16,19426.4
2021-01-17,19426.4
2021-01-18,19397
2021-01-19,19397
2021-01-20,19397
2021-01-21,19397
2021-01-22,19397
2021-01-23,19397
2021-01-24,19397
2021-01-25,19278.2
2021-01-26,19278.2
2021-01-27,19278.2
2021-01-28,19278.2
2021-01-29,19278.2
2021-01-30,19278.2
2021-01-31,19278.2
2021-02-01,19382.8
2021-02-02,19382.8
2021-02-03,19382.8
2021-02-04,19382.8
2021-02-05,19382.8
2021-02-06,19382.8
2021-02-07,19382.8
2021-02-08,19416.6
2021-02-09,19416.6
2021-02-10,19416.6
2021-02-11,19416.6
2021-02-12,19416.6
2021-02-13,19416.6
2021-02-14,19416.6
2021-02-15,19524.1
2021-02-16,19524.1
2021-02-17,19524.1
2021-02-18,19524.1
2021-02-19,19524.1
2021-02-20,19524.1
2021-02-21,19524.1
2021-02-22,19534.3
2021-02-23,19534.3
2021-02-24,19534.3
2021-02-25,19534.3
2021-02-26,19534.3
2021-02-27,19534.3
2021-02-28,19534.3
2021-03-01,19621.1
2021-03-02,19621.1
2021-03-03,19621.1
2021-03-04,19621.1
2021-03-05,19621.1
2021-03-06,19621.1
2021-03-07,19621.1
2021-03-08,19713.1
2021-03-09,19713.1
2021-03-10,19713.1
2021-03-11,19713.1
2021-03-12,19713.1
2021-03-13,19713.1
2021-03-14,19713.1
2021-03-15,19850.3
2021-03-16,19850.3
2021-03-17,19850.3
2021-03-18,19850.3
2021-03-19,19850.3
2021-03-20,19850.3
2021-03-21,19850.3
2021-03-22,20027.4
2021-03-23,20027.4
2021-03-24,20027.4
2021-03-25,20027.4
2021-03-26,20027.4
2021-03-27,20027.4
2021-03-28,20027.4
2021-03-29,20101.3
2021-03-30,20101.3
2021-03-31,20101.3
2021-04-01,20101.3
2021-04-02,20101.3
2021-04-03,20101.3
2021-04-04,20101.3
2021-04-05,20306.1
2021-04-06,20306.1
2021-04-07,20306.1
2021-04-08,20306.1
2021-04-09,20306.1
2021-04-10,20306.1
2021-04-11,20306.1
2021-04-12,20294.9
